traffic,lng,lat
12500,13.57215549,52.54054276
12500,13.57351955,52.54041749
24800,13.56998169,52.54141258
12200,13.57061676,52.54068754
10000,13.58280408,52.5397176
31200,13.57335046,52.54658362
20300,13.57183835,52.54712801
9200,13.57139191,52.55550876
20600,13.57315122,52.55121876
20600,13.57383882,52.55315153
17200,13.5747374,52.55557879
39700,13.583953,52.54936254
8200,13.57570101,52.56070454
8200,13.57790808,52.5624718
8200,13.58024116,52.56432698
8900,13.57294249,52.56061027
13900,13.57579346,52.55872539
8900,13.57088684,52.56074667
13400,13.59250494,52.4039854
13400,13.60452925,52.39878817
13600,13.59070502,52.40475879
12300,13.59990234,52.43573082
14100,13.59288238,52.43839492
14100,13.59496448,52.4376249
14100,13.5966668,52.43697203
12900,13.59355789,52.4439457
8900,13.5930328,52.44013959
13000,13.5934487,52.44264065
12600,13.59374587,52.44664709
23100,13.59374653,52.44827989
11800,13.59139978,52.44685372
23100,13.59330663,52.45082685
23100,13.59353733,52.44955124
18100,13.59327266,52.45205088
15200,13.59329547,52.45260143
20200,13.59399921,52.45303237
7400,13.59271533,52.45436635
7100,13.5920397,52.45512038
27800,13.59863484,52.4523776
27800,13.59955719,52.4520937
24000,13.59752251,52.45272559
27800,13.60043626,52.45190512
12600,13.60110466,52.45163745
16300,13.60175129,52.45178457
12600,13.60201003,52.45124786
12500,13.58956013,52.47018718
12500,13.59985074,52.47453182
12300,13.58779506,52.4690177
12300,13.58854496,52.46959355
12500,13.59071644,52.47084374
12800,13.6000221,52.47491983
13200,13.60021513,52.47536824
13500,13.60053113,52.47677193
11900,13.60097982,52.47961838
15300,13.60092087,52.47914938
12100,13.60111883,52.48087781
13600,13.60071051,52.47774004
14600,13.60082302,52.47845542
12000,13.60106011,52.48033213
8500,13.58582643,52.51176125
35400,13.58838597,52.50504135
35400,13.58913822,52.50503185
35600,13.59332481,52.50500351
35400,13.59725351,52.5049685
8500,13.5875921,52.5122849
8500,13.58878601,52.51270585
35600,13.6001586,52.50493095
8500,13.58952317,52.51317954
8500,13.58936147,52.51636876
8500,13.59027614,52.51363941
8500,13.59043631,52.51450459
8500,13.58959531,52.5155174
8500,13.589177,52.51706937
19100,13.58831565,52.51998971
19100,13.58775309,52.52127536
17400,13.58791155,52.51695823
19100,13.58888655,52.51834509
8500,13.58953407,52.51774506
8500,13.591064,52.51838214
7400,13.59343042,52.51835568
19500,13.58768324,52.52428152
6600,13.5879896,52.52337112
19700,13.58923567,52.52726483
19800,13.58996253,52.52871138
20800,13.59098181,52.53065128
14600,13.58655297,52.52365393
6600,13.59246628,52.52281311
6600,13.59042815,52.52307429
16100,13.59365669,52.5334006
12200,13.59206117,52.5333134
14800,13.59658449,52.53441592
13400,13.59996146,52.53536869
11100,13.58888456,52.53837962
10000,13.58756169,52.53932351
10000,13.58530993,52.53949457
11500,13.59077658,52.53712262
11800,13.59161038,52.53595213
12200,13.5913636,52.5342844
7500,13.59209653,52.54618326
5800,13.5928153,52.5479801
27600,13.59595216,52.54800176
27600,13.60123268,52.5471082
40200,13.58882113,52.54919238
5900,13.58705288,52.54890767
40200,13.59167187,52.54873256
13400,13.62094952,52.3916603
11900,13.61942131,52.42737776
12100,13.6095516,52.43202349
12200,13.61668345,52.4467356
12600,13.61277659,52.44771394
12600,13.61504235,52.44712715
11800,13.61794822,52.44645956
16000,13.60598131,52.45267681
14800,13.61609832,52.45495612
15300,13.61373725,52.45442919
15600,13.60998604,52.45358254
12900,13.6042556,52.48627391
12800,13.60383275,52.48568699
12500,13.60224647,52.48352517
12700,13.60347441,52.48520484
12200,13.60117684,52.48147401
12300,13.6013224,52.48222051
12400,13.60181398,52.4829342
12500,13.60266206,52.48409533
12600,13.60309756,52.48469281
13900,13.60875068,52.49244517
13100,13.60497413,52.48727146
13500,13.60653237,52.48941535
13800,13.60809863,52.49155242
14300,13.61067937,52.4950736
13200,13.60576533,52.48835788
13400,13.6062419,52.48901133
13600,13.60689591,52.48991641
13700,13.60742671,52.49062863
14000,13.60943291,52.49336545
14100,13.60997435,52.49410058
14200,13.61031255,52.49458247
13800,13.60780285,52.49114558
14900,13.6131827,52.49975099
9200,13.61392147,52.5016581
14500,13.61219041,52.49714317
14400,13.61140383,52.49606141
14800,13.61336602,52.49888209
36500,13.60286991,52.50492155
37400,13.60527062,52.5049002
38300,13.60720311,52.50487425
38900,13.61464577,52.50478463
12300,13.61289757,52.50614751
18400,13.61242935,52.5110677
14100,13.61350091,52.50912158
16000,13.61319512,52.50995919
18900,13.61225194,52.5117463
12600,13.61281663,52.51529473
16000,13.61213902,52.51358703
13000,13.61429736,52.51688159
16100,13.60494032,52.53658623
16100,13.60518919,52.53620832
15000,13.60436361,52.53895018
12100,13.60268796,52.53610359
15000,13.60462933,52.53767905
12100,13.60402258,52.53648543
12100,13.60175591,52.53586388
16100,13.606442,52.53449893
16100,13.60562003,52.53559914
16100,13.60839404,52.53342132
15600,13.61258376,52.53252683
13900,13.60418128,52.53979784
13900,13.60394448,52.54092856
13900,13.60354857,52.54283052
26400,13.60437374,52.54659301
13500,13.60336892,52.54614591
26400,13.60793136,52.54609335
13200,13.62955145,52.38786322
11900,13.62593847,52.42458868
11900,13.63208285,52.42334683
8800,13.62449159,52.44684357
7800,13.62431428,52.44735476
11400,13.61967889,52.44616173
10700,13.62285961,52.44672118
7600,13.62939051,52.44667331
8800,13.62524833,52.44681808
7300,13.6307326,52.44667322
11100,13.62117398,52.44632866
10300,13.62397254,52.44683907
8800,13.62648016,52.4467659
8200,13.62775844,52.44671358
14100,13.62611095,52.45960622
13900,13.62205658,52.45628373
7600,13.62537431,52.45609048
14300,13.61792396,52.45536463
7800,13.62468069,52.4506324
7700,13.62479173,52.45155362
7700,13.62489427,52.45230043
7600,13.62508979,52.45386754
7600,13.62527657,52.45538298
7500,13.6291286,52.4568485
16500,13.6254886,52.45717482
14100,13.62571571,52.45817414
6300,13.62675508,52.45758786
6300,13.62852978,52.45774479
6300,13.63016981,52.45810981
7700,13.62472043,52.45099043
14100,13.6275132,52.46475735
12500,13.63035984,52.47028268
38700,13.6164434,52.50468893
40400,13.61882279,52.50447512
9700,13.62067346,52.50472147
40100,13.62185056,52.50411405
9700,13.62195987,52.50775989
9700,13.62144482,52.50677264
9700,13.62090283,52.50572515
13700,13.61607406,52.51876848
13400,13.61517675,52.51781501
14100,13.61707594,52.5198275
14500,13.61813736,52.52095641
12600,13.61913241,52.52200626
11100,13.62013124,52.52305439
14000,13.62262762,52.52567739
14000,13.62409563,52.52722349
15300,13.62689181,52.53010252
9400,13.62120939,52.52418592
14000,13.62508266,52.52826356
16000,13.62625014,52.52949264
15300,13.62727762,52.53048748
13400,13.622116,52.53052229
12700,13.62422432,52.52993063
15300,13.62832461,52.53152893
14600,13.61795556,52.53140221
15000,13.61650745,52.53170621
5800,13.61980845,52.5394312
14300,13.61878486,52.53122624
14000,13.61998841,52.53097341
5800,13.62015208,52.5383582
5800,13.61990608,52.53913159
6200,13.6195381,52.5402696
6600,13.61942835,52.54162169
7000,13.61975651,52.54318197
24000,13.62628712,52.54364932
8700,13.64618899,52.37774764
7800,13.64734914,52.37690083
7600,13.64826075,52.37623635
9200,13.64448431,52.37820389
8700,13.64281072,52.37740356
8700,13.64322655,52.37778653
12600,13.63650771,52.38421704
12600,13.64428803,52.37914546
11500,13.64391264,52.42107573
7000,13.63373309,52.44737954
6900,13.6395386,52.44762192
6700,13.63674169,52.4476802
7000,13.64283119,52.44788965
6400,13.63249871,52.45863201
10000,13.63970658,52.45630472
6400,13.63647967,52.45952929
10000,13.63432223,52.45662699
6400,13.63455402,52.45909599
6400,13.65392333,52.46343118
11100,13.64297122,52.52977654
11100,13.64395816,52.52758032
11100,13.64344005,52.52873005
11100,13.64277135,52.53025278
15300,13.63495344,52.53815521
15300,13.63551863,52.53868412
15300,13.63451624,52.53769721
15300,13.63380814,52.53697097
15300,13.6323221,52.53549147
15300,13.63019209,52.53337749
24000,13.63416343,52.54279651
7500,13.64930989,52.37588763
7100,13.65206779,52.37532418
7300,13.65147739,52.37551503
6500,13.66152451,52.37291795
6900,13.65323221,52.37494675
6900,13.65444164,52.37463947
6900,13.65575778,52.37460621
6700,13.65786127,52.37405614
11100,13.65964215,52.41345646
11100,13.66048776,52.41299142
6900,13.6619241,52.41237333
5900,13.66166598,52.41220085
11300,13.65427494,52.41638928
11100,13.65798171,52.41437545
11100,13.65631601,52.41533409
11500,13.64676968,52.5213001
11500,13.64535396,52.52446097
11500,13.6461654,52.52264873
11500,13.6458051,52.52345517
11500,13.64484041,52.52560565
11100,13.64434306,52.52672167
6800,13.66359854,52.41146318
7700,13.66434075,52.41089613
6300,13.66332478,52.41128051
7700,13.66493225,52.41063367
7700,13.67048567,52.40719651
7700,13.66629568,52.40986681
7700,13.66869625,52.4080907
7700,13.66782849,52.40875023
7700,13.6690694,52.40781335
7700,13.67323106,52.40721647
7700,13.66960584,52.40748924
15800,13.66568974,52.44880823
15800,13.67953739,52.44475391
6400,13.67326191,52.4677461
6500,13.69289859,52.37170899
14900,13.68746501,52.4413937
14600,13.68836736,52.44108755
14300,13.68935749,52.44075505
14300,13.69138066,52.43982517
15200,13.68607485,52.44255537
15200,13.68588791,52.44278087
15200,13.68639608,52.44218123
6500,13.69415648,52.37163062
6600,13.70492128,52.40227823
6600,13.70401588,52.40258046
12200,13.69843953,52.43607673
11500,13.6940245,52.43857596
11800,13.69568655,52.43739878
12000,13.69693104,52.43654394
12300,13.70187894,52.43514366
12300,13.7054261,52.43421158
6600,13.71250779,52.39789806
6600,13.71026477,52.39977315
6600,13.71231586,52.39810412
6600,13.70806967,52.40131102
11400,13.71979123,52.43133617
12500,13.71042652,52.43290832
12000,13.71238097,52.43239577
11400,13.71540043,52.43180588
11400,13.71788681,52.43153894
12500,13.70816674,52.43349726
11400,13.72319917,52.4309723
11400,13.72825435,52.43043066
11400,13.73318893,52.42989833
11400,13.73588557,52.42952077
11400,13.73798899,52.4290148
71400,13.40716118,52.5152195
60800,13.3514224,52.50474369
62500,13.50365155,52.53452403
50700,13.35081261,52.5040065
23700,13.34800635,52.50224211
58100,13.55907367,52.50879143
58700,13.38565363,52.47126746
58700,13.38563847,52.47082647
23700,13.3467605,52.50148952
28400,13.34847783,52.5019319
45200,13.47277697,52.51389922
55000,13.45852825,52.51535137
50700,13.51181746,52.4551109
53300,13.46011183,52.52942484
25400,13.20101995,52.53904984
26200,13.20239212,52.53967414
22400,13.24718231,52.53810153
26600,13.24577337,52.53841143
43400,13.38661558,52.51015598
42400,13.21423259,52.52689981
48400,13.47633696,52.51354403
39600,13.28604106,52.44289515
42600,13.50763248,52.45799328
48800,13.2605032,52.53710634
9600,13.45565785,52.46556013
52900,13.34507099,52.48527822
41200,13.38928818,52.5103148
33000,13.28129239,52.534039
45700,13.5631352,52.5081275
46200,13.39138859,52.51046471
44100,13.41950986,52.52483986
46600,13.55377055,52.42702336
44500,13.38942334,52.43525603
44700,13.34305511,52.54576662
47700,13.44660809,52.51654689
42200,13.38288483,52.50992427
48100,13.58082466,52.50513924
37100,13.37635681,52.5565161
42000,13.38949988,52.49557422
38500,13.62556511,52.50368063
33400,13.3839963,52.45547444
38300,13.61070124,52.50485415
31100,13.28221954,52.44171228
40000,13.38762099,52.43927282
33700,13.27443544,52.45902981
41500,13.3653803,52.53342939
33400,13.36162598,52.56895018
38200,13.3514923,52.55020604
36700,13.5034048,52.46093634
36000,13.38918171,52.49718276
41800,13.43980641,52.51723639
34800,13.42861661,52.57149645
35700,13.38391043,52.45671514
35900,13.38351179,52.5559454
36600,13.41705921,52.52634155
37800,13.45875579,52.4924657
35800,13.21058573,52.52762874
41100,13.58448164,52.50510498
39700,13.58536161,52.54957822
36000,13.33080791,52.49493363
35700,13.19816805,52.5326769
39600,13.36991022,52.54026123
41800,13.4322684,52.52324637
33200,13.31819295,52.55997475
34400,13.36071853,52.57068844
38500,13.43476906,52.44076699
38500,13.43469277,52.44134674
35700,13.42117252,52.52465963
30900,13.36945442,52.54154416
35200,13.19615258,52.53029442
32700,13.35724548,52.53588043
32700,13.38558091,52.46819304
30800,13.57307117,52.44448457
30800,13.57154888,52.44456429
31000,13.38593573,52.48412338
32900,13.27477486,52.43939568
32600,13.33678758,52.49927835
29400,13.35982459,52.48993678
40400,13.34611367,52.49492336
40200,13.34574073,52.49410076
38100,13.54970151,52.55238632
33300,13.22947782,52.43084105
27700,13.41152448,52.52838952
29900,13.52108123,52.50248589
35200,13.54949528,52.42986016
28300,13.43302383,52.5500413
30700,13.3816524,52.43970372
31200,13.38012219,52.4375153
36700,13.40660325,52.39492368
28300,13.32489579,52.60670368
29000,13.43036973,52.55165627
32000,13.48503865,52.42447671
36700,13.38104851,52.55245256
36300,13.38711965,52.44067845
36700,13.56773056,52.5451175
32400,13.41706359,52.52261181
33700,13.27471467,52.45993631
27600,13.34326378,52.52859243
31800,13.2992221,52.57883646
29200,13.42508406,52.54063037
27900,13.24797057,52.54627479
29200,13.40932607,52.52881812
33200,13.4028779,52.56932073
25500,13.32980681,52.49518259
33300,13.58181137,52.44278774
32100,13.42164078,52.51433972
36000,13.29612077,52.52963496
29100,13.20615879,52.54255477
30300,13.17848288,52.51676147
30900,13.23182851,52.43138648
34400,13.54786832,52.55025374
28900,13.36179575,52.41343379
28200,13.46732853,52.55356619
26100,13.32917869,52.5239097
25500,13.17963345,52.53393174
34400,13.43709814,52.52348742
28400,13.30154919,52.58006773
33600,13.55006003,52.42860723
28600,13.37720742,52.51584481
30900,13.36159735,52.44711995
32400,13.41567304,52.52129865
29200,13.37481289,52.49188618
32100,13.32921094,52.459823
32400,13.32310796,52.49347137
34800,13.40670562,52.39272559
31700,13.40303959,52.52978278
33600,13.35085153,52.57387899
30600,13.37531336,52.51611843
27900,13.43367503,52.50897548
28500,13.34308544,52.5261
26800,13.39264061,52.48417233
26400,13.34637483,52.48308318
23900,13.46762071,52.55479662
26500,13.32336274,52.60812511
14700,13.29366721,52.53591585
12600,13.2931248,52.53589667
23400,13.46711442,52.55663415
11600,13.55341926,52.40370729
10200,13.55376264,52.40268567
600,13.55258065,52.40447997
29200,13.56665241,52.41347761
28000,13.42507262,52.48740301
27300,13.27190376,52.45296848
25700,13.43375533,52.53676882
28700,13.31538551,52.44599247
18100,13.3634655,52.50054734
29900,13.18410503,52.54764081
27700,13.36706007,52.54047301
29000,13.36697736,52.52571665
25800,13.45724433,52.47320028
32500,13.36869508,52.52624497
29400,13.18611385,52.54726278
32500,13.32935983,52.56237153
32100,13.33010927,52.45942236
26100,13.55355821,52.5568537
22600,13.34812105,52.48161945
32500,13.33038226,52.56245673
28300,13.32973818,52.52358511
24600,13.33459203,52.4681774
29700,13.42803615,52.54645425
24600,13.36261169,52.49927031
24700,13.45728409,52.52940645
28800,13.29685562,52.57744446
29100,13.36505866,52.53684572
25000,13.46970261,52.54153231
24400,13.4167317,52.49884985
29400,13.42617445,52.51217306
29200,13.47255568,52.5370956
32500,13.37008079,52.52667471
14400,13.19451383,52.42017864
4200,13.19411007,52.41982735
2100,13.1918768,52.41975966
29100,13.39581922,52.49819686
23000,13.14994066,52.41851946
27500,13.42109297,52.52615807
27500,13.38898683,52.49796079
32000,13.36780315,52.54149326
24800,13.18673693,52.53426297
21300,13.33322467,52.59438627
23800,13.35883376,52.54657295
23600,13.43189244,52.53657134
29100,13.43836121,52.54076789
24900,13.48669688,52.42320771
31600,13.56393887,52.54464816
25000,13.33150988,52.50499785
24300,13.57357727,52.45215447
27700,13.51459524,52.56684368
23700,13.28345558,52.59426208
22000,13.3618128,52.49733117
27500,13.42070582,52.52070823
29600,13.2966325,52.5286782
25100,13.35056432,52.54253834
13500,13.31369245,52.43586067
15300,13.31508234,52.43700633
26200,13.37745296,52.47586223
26900,13.35358876,52.54955555
24100,13.37827344,52.46698082
23800,13.3109946,52.42139228
24300,13.32018987,52.45639465
22100,13.32934567,52.52265494
22900,13.44112269,52.48119095
22300,13.50854319,52.54889941
24900,13.36011845,52.41276811
25600,13.4524004,52.5120537
24800,13.18553533,52.41896231
25900,13.43486337,52.43956289
26700,13.3538171,52.44210296
21800,13.30990958,52.42083964
27900,13.35427609,52.57356336
21900,13.34082544,52.44323876
19600,13.4131596,52.52488581
26900,13.56364762,52.51756611
21300,13.31194991,52.42009041
19700,13.33225594,52.46914237
23200,13.4585296,52.44065041
12500,13.34377991,52.47813469
11600,13.34284958,52.47765364
26400,13.61531691,52.54485824
26100,13.34622475,52.4801742
20700,13.36141425,52.49793542
24600,13.42665913,52.48735413
25100,13.40040154,52.529601
24800,13.45887312,52.49090225
22900,13.41743446,52.46026205
22700,13.57121512,52.45149562
23800,13.42220533,52.48698061
22100,13.35854549,52.45694918
22100,13.33444335,52.49958942
29200,13.29527163,52.44625881
26200,13.56138967,52.50828184
24000,13.44419383,52.54530187
22900,13.32876525,52.47218374
22300,13.24626967,52.54426025
24800,13.4172773,52.51568988
22800,13.51942112,52.52026702
23400,13.44006736,52.56735193
29200,13.55918398,52.44552986
25100,13.39962837,52.49052886
23800,13.33506687,52.49908483
21200,13.31420776,52.41789202
21200,13.31276576,52.62279752
20100,13.56760497,52.44494424
26100,13.3900291,52.41223394
22200,13.4594246,52.45388805
20100,13.37632553,52.55453083
23900,13.32909509,52.42891472
24400,13.19737555,52.5331261
24800,13.28961268,52.59577642
12600,13.33350212,52.50565023
26500,13.16153337,52.53322735
21100,13.35650179,52.50630053
22600,13.45663085,52.56121722
18000,13.4583127,52.52782198
23400,13.40387624,52.58093639
16400,13.51908922,52.5155599
23300,13.42511444,52.49914815
21600,13.35929076,52.47566291
21700,13.38890752,52.49837694
24700,13.4177944,52.37648606
19000,13.43796417,52.45131983
23800,13.40400985,52.41521516
22500,13.4486029,52.50503323
20800,13.44351455,52.50026584
23800,13.36650919,52.44950198
23200,13.376089,52.48504476
23800,13.42478117,52.4832915
23900,13.33641954,52.53447333
21500,13.36092495,52.54749634
23400,13.47970746,52.52592705
19500,13.58849244,52.52584087
18400,13.39121005,52.49738678
46400,13.30609507,52.56783487
43500,13.30579888,52.56941682
13600,13.34343061,52.47849833
9000,13.34268944,52.47884914
21400,13.29754641,52.5257035
24500,13.45190849,52.53876274
21100,13.27002399,52.57587498
27100,13.40419714,52.51972102
19400,13.45201188,52.45288736
16900,13.3478352,52.50079149
19100,13.34271158,52.52503907
21100,13.30906273,52.43182641
15800,13.41377161,52.54080212
13900,13.33353986,52.4787159
10200,13.33464357,52.47823262
6400,13.33590979,52.47821144
15600,13.36814145,52.45032958
13600,13.41388597,52.50767438
27600,13.37431323,52.50269086
22000,13.34204959,52.52550117
16000,13.38645445,52.50566129
22600,13.40315322,52.44784758
19100,13.30928825,52.43099986
21600,13.33113692,52.42942193
20100,13.31476842,52.58622149
18700,13.37265338,52.42459423
17800,13.32004797,52.45712492
18900,13.32995769,52.47869703
22600,13.45341524,52.59101754
22600,13.31234873,52.43424548
21200,13.32569977,52.56463179
18400,13.38422797,52.49915823
19500,13.35472102,52.50969757
20900,13.46862751,52.43407513
21000,13.43058606,52.42159255
17500,13.22971142,52.43338749
21200,13.33201268,52.57520265
16400,13.36347591,52.49752171
22800,13.35620723,52.53631479
17800,13.52365833,52.4772066
16500,13.34771798,52.43749342
21600,13.47463813,52.45572479
22000,13.38647241,52.48489561
20700,13.34875915,52.45830398
15700,13.43102901,52.5061616
20700,13.26769048,52.53033569
21000,13.2503045,52.44967339
19600,13.3273654,52.50553918
11000,13.40400314,52.48949154
10600,13.40146196,52.4902741
20500,13.34863483,52.45954663
22700,13.29690985,52.44276704
16900,13.56032094,52.48607397
18400,13.36653098,52.50581766
20800,13.59215064,52.53238641
20800,13.18440817,52.51505399
20300,13.43353427,52.57060023
20300,13.36533215,52.558283
18300,13.31321327,52.62130669
18600,13.48605793,52.4245966
12700,13.33494395,52.58614189
16800,13.22990649,52.43070602
18000,13.27229679,52.40952203
19200,13.20658196,52.5434548
22500,13.29783569,52.44192826
18200,13.38308216,52.55424333
20700,13.32498352,52.58870823
32400,13.41453783,52.52033669
20100,13.38068042,52.5518297
21500,13.56210512,52.44604753
26600,13.35369553,52.51652562
18400,13.33088935,52.46998824
19300,13.14876534,52.55429455
24100,13.46834603,52.43469862
17800,13.58735753,52.52262463
18300,13.39796351,52.44285122
23400,13.42601577,52.51529789
21200,13.38411912,52.49862683
24000,13.49994628,52.43481121
18200,13.4505492,52.43689492
31200,13.32647653,52.46097659
23000,13.39806519,52.50682649
17800,13.32610291,52.59136342
18500,13.34811314,52.43510389
16500,13.45240473,52.49516058
18400,13.2635888,52.59848133
17800,13.56417419,52.51360349
18100,13.33887595,52.50328926
16800,13.28262317,52.44145342
19800,13.43930242,52.56827798
20100,13.35252372,52.43336752
19700,13.42444452,52.48815736
21700,13.15721296,52.53306956
19800,13.39832192,52.57865344
23200,13.43633141,52.42395193
29600,13.48256642,52.42629089
22200,13.38294463,52.57303916
21100,13.33415128,52.57540065
19600,13.33420058,52.56452204
22700,13.49569677,52.41605003
17100,13.33442613,52.47070934
16800,13.32204514,52.48646098
13800,13.28411164,52.41709189
19500,13.38060527,52.57464014
18300,13.38805298,52.49830308
18400,13.33238856,52.57636879
20900,13.3266185,52.52466601
16900,13.40721534,52.54115687
18600,13.42975773,52.52279402
17300,13.33247422,52.48752853
14700,13.47102702,52.43572838
17400,13.4029291,52.59368503
14500,13.3975111,52.53868087
17200,13.48235251,52.46169915
14600,13.41591831,52.51029147
19300,13.370637,52.50518354
17400,13.43321771,52.597265
18000,13.48379242,52.46036606
18400,13.33074363,52.50368184
19000,13.3912075,52.49790379
17100,13.18588401,52.51714517
17000,13.19878126,52.53490291
18900,13.43607847,52.44008339
17400,13.42448485,52.48063838
17100,13.25078883,52.52253019
17200,13.27004786,52.4509773
20400,13.33140341,52.5755164
21500,13.37908014,52.40994807
18600,13.58387574,52.44200455
16000,13.41702867,52.51211319
21600,13.36237025,52.53621752
16200,13.43086337,52.48338689
16900,13.42607113,52.48556553
16900,13.19433196,52.53569382
16400,13.25342899,52.45070117
18800,13.38896997,52.57401826
16900,13.34497046,52.47989406
19400,13.48073777,52.55385053
18800,13.5184706,52.55263353
15200,13.34174112,52.50217356
17400,13.26872837,52.40511582
13300,13.45771234,52.46447251
14500,13.50490541,52.63687041
15600,13.33851239,52.4441696
13600,13.24407878,52.61506966
16400,13.39622186,52.44012416
16500,13.38720788,52.43893515
21100,13.41332032,52.45183803
13900,13.5260636,52.42346153
17900,13.1829425,52.53945353
16700,13.31974989,52.48353463
19500,13.53870195,52.39623652
16100,13.37087322,52.50556926
15500,13.40472691,52.56776506
16200,13.35902302,52.57359298
16200,13.38243376,52.43937
15200,13.34033581,52.50271173
16600,13.32166077,52.48417575
9000,13.446629,52.46419385
21000,13.29430643,52.57698183
16700,13.37707404,52.47991071
16200,13.33869789,52.52645098
15200,13.41872318,52.46085932
16500,13.62553056,52.45745969
17600,13.39861635,52.57615002
16500,13.1463686,52.53271825
15100,13.44142429,52.50137354
16800,13.17868971,52.51640752
11600,13.33463454,52.5876751
14000,13.37111442,52.54587379
19400,13.48214537,52.55439244
15200,13.40070062,52.53042457
15100,13.39730547,52.49837172
15600,13.37993585,52.4441502
14900,13.32349373,52.49305052
19600,13.38406542,52.55565765
15300,13.27318596,52.57581989
15800,13.51494176,52.56736167
14500,13.27481467,52.41068773
14900,13.37674662,52.49094686
14200,13.47553075,52.5024605
15700,13.50315986,52.43651771
15800,13.47893341,52.52305036
7400,13.5931934,52.45334258
13800,13.46965967,52.55371398
12800,13.34753567,52.49445687
15800,13.57342286,52.41343872
13900,13.43114739,52.54420251
13300,13.39723458,52.4982424
18800,13.57509574,52.45351286
14200,13.38880145,52.49972784
14200,13.33222666,52.46860292
14600,13.18447003,52.53810652
15800,13.15784179,52.53346072
15000,13.32325666,52.60773404
13800,13.39450317,52.44006752
11500,13.57271092,52.41042082
17500,13.45358434,52.59171055
12800,13.59364115,52.44544983
15400,13.18453305,52.54694077
17600,13.36343994,52.47795507
17600,13.57346836,52.41377897
14100,13.3276083,52.52473801
15100,13.49754401,52.41530484
11100,13.4660094,52.55729026
14100,13.3397789,52.52639308
14100,13.34613542,52.56691384
15100,13.26000067,52.42837125
13600,13.40600097,52.39375641
14100,13.47874737,52.48415426
18100,13.32850633,52.47834851
6100,13.32863984,52.47836185
6100,13.32839767,52.47763104
18100,13.32847958,52.47674453
2700,13.32829877,52.47599023
13000,13.33366267,52.50529885
12200,13.49923967,52.63334731
16700,13.3431237,52.41563369
21300,13.38803024,52.51694561
8400,13.31868707,52.47883959
6400,13.31969921,52.47877038
9000,13.4715096,52.50745788
15000,13.25979981,52.4295112
11300,13.38704063,52.50453036
13000,13.42917502,52.4813067
13500,13.39421503,52.44045093
15700,13.30100072,52.64369685
12800,13.41582416,52.45960728
9500,13.33343755,52.5932791
13500,13.42805329,52.5720153
10100,13.33417546,52.58741095
11800,13.59333431,52.44747433
14800,13.35506623,52.56211924
17300,13.4195254,52.49681735
13700,13.3276189,52.47871173
14700,13.37700671,52.55744764
10400,13.32382246,52.49486754
16000,13.41835636,52.57252255
15700,13.35668372,52.52303923
13200,13.38588284,52.52702534
12400,13.30157677,52.616936
12300,13.38618935,52.45623279
12200,13.37699745,52.55367918
14100,13.40569156,52.58162776
14500,13.40055455,52.46250367
14300,13.44060815,52.51695137
14000,13.34669056,52.59617905
13600,13.4998349,52.5335868
11900,13.4401864,52.5407611
11200,13.39523447,52.53803856
14100,13.48245284,52.61098085
11700,13.49576533,52.63519495
12500,13.59663901,52.47298198
12500,13.59940646,52.47398425
15800,13.38601872,52.51580682
12300,13.43515881,52.55662067
11700,13.47756827,52.55186336
17100,13.49239285,52.50108893
12900,13.3149265,52.57659632
15200,13.45297285,52.59136106
12500,13.43789181,52.54162604
11600,13.39198517,52.50681058
14700,13.49952281,52.52227242
11500,13.3014892,52.57825844
5100,13.46306195,52.46679276
12500,13.36020782,52.57016386
15700,13.48898251,52.54227817
13900,13.57542941,52.55975962
11600,13.47991046,52.46124318
12900,13.51367744,52.40145371
12500,13.38720203,52.52650552
10400,13.41944035,52.45994262
14200,13.47211047,52.53570516
14100,13.40947919,52.45468619
11100,13.33853981,52.58781236
15800,13.67054943,52.44742348
14400,13.49616546,52.41558445
11600,13.42695566,52.5460238
13300,13.40259799,52.59250451
14100,13.58146849,52.50471136
11300,13.40021627,52.46408137
13800,13.35701922,52.43389886
13500,13.49972213,52.52549346
14800,13.54859038,52.56855223
11500,13.39160628,52.57517679
12000,13.16426827,52.5499332
12800,13.36920258,52.45576125
13100,13.55884697,52.53404825
15500,13.51606872,52.56615246
12600,13.48055715,52.58349317
11900,13.56915373,52.44157422
13900,13.31044362,52.52942537
10900,13.46432302,52.51010113
13500,13.15845798,52.5317819
9900,13.38520584,52.50801864
12000,13.4084647,52.39391818
13500,13.60319888,52.54487207
13500,13.45151326,52.64903163
12800,13.34890252,52.56723484
11100,13.43393653,52.61182178
12200,13.37972167,52.57538977
13100,13.35242252,52.50250348
12100,13.55020678,52.5333141
13600,13.31232165,52.62233814
11300,13.18164616,52.53854338
11600,13.50321248,52.55384529
9000,13.5218041,52.64377877
13900,13.31243169,52.52982567
12300,13.36583035,52.44994634
11700,13.29911383,52.57942653
10800,13.35928014,52.49046823
12000,13.21107924,52.5271804
13700,13.57532455,52.41266323
16400,13.36989896,52.52319454
11800,13.45301024,52.589382
11000,13.37086133,52.5190645
11700,13.30646443,52.52736866
13800,13.3910471,52.61749514
14600,13.37577194,52.53640229
11400,13.56194548,52.44499612
12700,13.24738786,52.46288255
13500,13.2393325,52.54278604
11900,13.2511323,52.59997581
11500,13.28522546,52.45390912
12700,13.50596924,52.54871451
11200,13.51136727,52.5506694
12600,13.4068962,52.51326142
